万得代码,交易所代码,自然日,时间,成交价,成交量,成交额,成交笔数,IOPV,成交标志,BS标志,当日累计成交量,当日成交额,最高价,最低价,开盘价,前收盘,申卖价1,申卖价2,申卖价3,申卖价4,申卖价5,申卖价6,申卖价7,申卖价8,申卖价9,申卖价10,申卖量1,申卖量2,申卖量3,申卖量4,申卖量5,申卖量6,申卖量7,申卖量8,申卖量9,申卖量10,申买价1,申买价2,申买价3,申买价4,申买价5,申买价6,申买价7,申买价8,申买价9,申买价10,申买量1,申买量2,申买量3,申买量4,申买量5,申买量6,申买量7,申买量8,申买量9,申买量10,加权平均叫卖价,加权平均叫买价,叫卖总量,叫买总量,不加权指数,品种总数,上涨品种数,下跌品种数,持平品种数,
600000.SH,600000,20200102,91848000,0,0,0,0,0,,,0,0,0,0,0,123700,124400,0,0,0,0,0,0,0,0,0,165829,0,0,0,0,0,0,0,0,0,124400,0,0,0,0,0,0,0,0,0,165829,43171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600000.SH,600000,20200102,91851000,0,0,0,0,0,,,0,0,0,0,0,123700,124400,0,0,0,0,0,0,0,0,0,165829,0,0,0,0,0,0,0,0,0,124400,0,0,0,0,0,0,0,0,0,165829,45171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600000.SH,600000,20200102,91900000,0,0,0,0,0,,,0,0,0,0,0,123700,124400,0,0,0,0,0,0,0,0,0,166329,0,0,0,0,0,0,0,0,0,124400,0,0,0,0,0,0,0,0,0,166329,44671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600000.SH,600000,20200102,91903000,0,0,0,0,0,,,0,0,0,0,0,123700,124400,0,0,0,0,0,0,0,0,0,166329,0,0,0,0,0,0,0,0,0,124400,0,0,0,0,0,0,0,0,0,166329,50471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600000.SH,600000,20200102,91906000,0,0,0,0,0,,,0,0,0,0,0,123700,124400,0,0,0,0,0,0,0,0,0,166329,0,0,0,0,0,0,0,0,0,124400,0,0,0,0,0,0,0,0,0,166329,50971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600000.SH,600000,20200102,91909000,0,0,0,0,0,,,0,0,0,0,0,123700,124400,0,0,0,0,0,0,0,0,0,166329,0,0,0,0,0,0,0,0,0,124400,0,0,0,0,0,0,0,0,0,166329,56271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600000.SH,600000,20200102,91915000,0,0,0,0,0,,,0,0,0,0,0,123700,124400,0,0,0,0,0,0,0,0,0,166329,0,0,0,0,0,0,0,0,0,124400,0,0,0,0,0,0,0,0,0,166329,57271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600000.SH,600000,20200102,91924000,0,0,0,0,0,,,0,0,0,0,0,123700,124400,0,0,0,0,0,0,0,0,0,166329,0,0,0,0,0,0,0,0,0,124400,0,0,0,0,0,0,0,0,0,166329,64471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600000.SH,600000,20200102,91933000,0,0,0,0,0,,,0,0,0,0,0,123700,124400,0,0,0,0,0,0,0,0,0,166329,0,0,0,0,0,0,0,0,0,124400,0,0,0,0,0,0,0,0,0,166329,67471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600000.SH,600000,20200102,91936000,0,0,0,0,0,,,0,0,0,0,0,123700,124400,0,0,0,0,0,0,0,0,0,166829,0,0,0,0,0,0,0,0,0,124400,0,0,0,0,0,0,0,0,0,166829,67071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600000.SH,600000,20200102,91939000,0,0,0,0,0,,,0,0,0,0,0,123700,124400,0,0,0,0,0,0,0,0,0,166829,0,0,0,0,0,0,0,0,0,124400,0,0,0,0,0,0,0,0,0,166829,71271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600000.SH,600000,20200102,91942000,0,0,0,0,0,,,0,0,0,0,0,123700,124400,0,0,0,0,0,0,0,0,0,168429,0,0,0,0,0,0,0,0,0,124400,0,0,0,0,0,0,0,0,0,168429,70171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600000.SH,600000,20200102,91948000,0,0,0,0,0,,,0,0,0,0,0,123700,124400,0,0,0,0,0,0,0,0,0,168429,0,0,0,0,0,0,0,0,0,124400,0,0,0,0,0,0,0,0,0,168429,70971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600000.SH,600000,20200102,91951000,0,0,0,0,0,,,0,0,0,0,0,123700,124400,0,0,0,0,0,0,0,0,0,177729,0,0,0,0,0,0,0,0,0,124400,0,0,0,0,0,0,0,0,0,177729,73671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600000.SH,600000,20200102,91954000,0,0,0,0,0,,,0,0,0,0,0,123700,124400,0,0,0,0,0,0,0,0,0,177729,0,0,0,0,0,0,0,0,0,124400,0,0,0,0,0,0,0,0,0,177729,76171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600000.SH,600000,20200102,91957000,0,0,0,0,0,,,0,0,0,0,0,123700,124400,0,0,0,0,0,0,0,0,0,177729,0,0,0,0,0,0,0,0,0,124400,0,0,0,0,0,0,0,0,0,177729,81571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600000.SH,600000,20200102,92003000,0,0,0,0,0,,,0,0,0,0,0,123700,124400,0,0,0,0,0,0,0,0,0,177729,0,0,0,0,0,0,0,0,0,124400,0,0,0,0,0,0,0,0,0,177729,83571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600000.SH,600000,20200102,92006000,0,0,0,0,0,,,0,0,0,0,0,123700,124400,0,0,0,0,0,0,0,0,0,177929,0,0,0,0,0,0,0,0,0,124400,0,0,0,0,0,0,0,0,0,177929,89471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600000.SH,600000,20200102,92012000,0,0,0,0,0,,,0,0,0,0,0,123700,124400,0,0,0,0,0,0,0,0,0,180929,0,0,0,0,0,0,0,0,0,124400,0,0,0,0,0,0,0,0,0,180929,87471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600000.SH,600000,20200102,92015000,0,0,0,0,0,,,0,0,0,0,0,123700,124400,0,0,0,0,0,0,0,0,0,181929,0,0,0,0,0,0,0,0,0,124400,0,0,0,0,0,0,0,0,0,181929,106171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600000.SH,600000,20200102,92021000,0,0,0,0,0,,,0,0,0,0,0,123700,124400,0,0,0,0,0,0,0,0,0,181929,0,0,0,0,0,0,0,0,0,124400,0,0,0,0,0,0,0,0,0,181929,117171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600000.SH,600000,20200102,92024000,0,0,0,0,0,,,0,0,0,0,0,123700,124400,0,0,0,0,0,0,0,0,0,184429,0,0,0,0,0,0,0,0,0,124400,0,0,0,0,0,0,0,0,0,184429,117371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600000.SH,600000,20200102,92027000,0,0,0,0,0,,,0,0,0,0,0,123700,124400,0,0,0,0,0,0,0,0,0,184429,0,0,0,0,0,0,0,0,0,124400,0,0,0,0,0,0,0,0,0,184429,118671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600000.SH,600000,20200102,92030000,0,0,0,0,0,,,0,0,0,0,0,123700,124400,0,0,0,0,0,0,0,0,0,184429,0,0,0,0,0,0,0,0,0,124400,0,0,0,0,0,0,0,0,0,184429,122671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600000.SH,600000,20200102,92033000,0,0,0,0,0,,,0,0,0,0,0,123700,124400,0,0,0,0,0,0,0,0,0,188429,0,0,0,0,0,0,0,0,0,124400,0,0,0,0,0,0,0,0,0,188429,121071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600000.SH,600000,20200102,92042000,0,0,0,0,0,,,0,0,0,0,0,123700,124400,0,0,0,0,0,0,0,0,0,191929,0,0,0,0,0,0,0,0,0,124400,0,0,0,0,0,0,0,0,0,191929,129771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600000.SH,600000,20200102,92048000,0,0,0,0,0,,,0,0,0,0,0,123700,124400,0,0,0,0,0,0,0,0,0,191929,0,0,0,0,0,0,0,0,0,124400,0,0,0,0,0,0,0,0,0,191929,131771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600000.SH,600000,20200102,92051000,0,0,0,0,0,,,0,0,0,0,0,123700,124400,0,0,0,0,0,0,0,0,0,195929,0,0,0,0,0,0,0,0,0,124400,0,0,0,0,0,0,0,0,0,195929,127771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600000.SH,600000,20200102,92054000,0,0,0,0,0,,,0,0,0,0,0,123700,124400,0,0,0,0,0,0,0,0,0,195929,0,0,0,0,0,0,0,0,0,124400,0,0,0,0,0,0,0,0,0,195929,130371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600000.SH,600000,20200102,92057000,0,0,0,0,0,,,0,0,0,0,0,123700,124400,0,0,0,0,0,0,0,0,0,206429,0,0,0,0,0,0,0,0,0,124400,0,0,0,0,0,0,0,0,0,206429,120871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600000.SH,600000,20200102,92100000,0,0,0,0,0,,,0,0,0,0,0,123700,124400,0,0,0,0,0,0,0,0,0,206429,0,0,0,0,0,0,0,0,0,124400,0,0,0,0,0,0,0,0,0,206429,132271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600000.SH,600000,20200102,92106000,0,0,0,0,0,,,0,0,0,0,0,123700,124400,0,0,0,0,0,0,0,0,0,207429,0,0,0,0,0,0,0,0,0,124400,0,0,0,0,0,0,0,0,0,207429,131771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
