万得代码,交易所代码,自然日,时间,委托编号,交易所委托号,委托类型,委托代码,委托价格,委托数量,
600000.SH,600000,20240102,94548450,2057048,2082513,A,B,66200,3400,
600000.SH,600000,20240102,94548650,2057311,2082765,A,B,66100,2000,
600000.SH,600000,20240102,94548830,2057533,2082998,A,B,66200,800,
600000.SH,600000,20240102,94550160,2059230,470754,D,S,66400,2000,
600000.SH,600000,20240102,94550980,2060259,2085598,A,B,65900,3800,
600000.SH,600000,20240102,94551060,2060376,2085729,A,B,66000,500,
600000.SH,600000,20240102,94551330,2060728,2086067,A,B,66200,3000,
600000.SH,600000,20240102,94551460,2060879,2086223,A,B,66200,100,
600000.SH,600000,20240102,94551480,2060902,2086245,A,B,66200,200,
600000.SH,600000,20240102,94552640,2062637,2087819,A,B,66000,7600,
600000.SH,600000,20240102,94553050,2063070,2088233,A,B,66200,6000,
600000.SH,600000,20240102,94555030,2065545,2077726,D,B,59600,100,
600000.SH,600000,20240102,94555290,2065847,2090822,A,B,66200,100,
600000.SH,600000,20240102,94556270,2067301,2092107,A,B,66200,500,
600000.SH,600000,20240102,94556280,2067334,2092137,A,B,66200,700,
600000.SH,600000,20240102,94557300,2068528,1645546,D,S,66400,1500,
600000.SH,600000,20240102,94557650,2068906,2093741,A,B,66200,10600,
600000.SH,600000,20240102,94558750,2070074,2094886,A,B,65300,800,
600000.SH,600000,20240102,94559220,2070559,1975894,D,B,66100,100,
600000.SH,600000,20240102,94559530,2070908,2095712,A,B,65800,1000,
600000.SH,600000,20240102,94600150,2071828,2096629,A,B,66200,5600,
600000.SH,600000,20240102,94600690,2072584,2097477,A,B,66200,1100,
600000.SH,600000,20240102,94601590,2073959,2098707,A,B,60900,100,
600000.SH,600000,20240102,94601750,2074209,2098941,A,B,66200,2500,
600000.SH,600000,20240102,94602020,2074662,2099369,A,B,66200,4700,
600000.SH,600000,20240102,94602090,2074744,2099432,A,B,66200,300,
600000.SH,600000,20240102,94602090,2074753,2059003,D,B,66200,100,
600000.SH,600000,20240102,94602140,2074797,2099499,A,B,66200,100,
600000.SH,600000,20240102,94602140,2074807,2099509,A,B,66200,1500,
600000.SH,600000,20240102,94602140,2074813,2099517,A,B,66200,1700,
600000.SH,600000,20240102,94602360,2075313,2099872,A,B,66200,800,
600000.SH,600000,20240102,94602460,2075525,2100073,A,S,66600,1800,
600000.SH,600000,20240102,94602660,2075900,2100461,A,B,66200,400,
600000.SH,600000,20240102,94604120,2078167,2102746,A,B,66200,600,
600000.SH,600000,20240102,94604720,2079055,2048793,D,B,66100,2700,
600000.SH,600000,20240102,94605020,2079465,2104135,A,B,66200,100,
600000.SH,600000,20240102,94605080,2079529,1268810,D,B,66000,1500,
600000.SH,600000,20240102,94605830,2080706,2105381,A,S,66300,2000,
600000.SH,600000,20240102,94605830,2080709,2105384,A,S,69200,4200,
600000.SH,600000,20240102,94605850,2080717,2105389,A,B,65900,500,
600000.SH,600000,20240102,94606180,2081193,2044480,D,S,66300,2000,
600000.SH,600000,20240102,94606180,2081194,2044484,D,S,66300,3700,
600000.SH,600000,20240102,94606180,2081195,2044490,D,S,66300,300,
600000.SH,600000,20240102,94606180,2081233,59713,D,B,65100,100,
600000.SH,600000,20240102,94606230,2081324,2105931,A,S,66400,5800,
600000.SH,600000,20240102,94607810,2083578,2108191,A,B,66000,20000,
600000.SH,600000,20240102,94608350,2084398,2109107,A,S,66400,300,
600000.SH,600000,20240102,94608700,2085027,2109683,A,S,66400,7100,
600000.SH,600000,20240102,94608930,2085385,2110001,A,B,59700,100,
600000.SH,600000,20240102,94615130,2093764,2096629,D,B,66200,5600,
600000.SH,600000,20240102,94616090,2094932,2080059,D,B,66200,1400,
600000.SH,600000,20240102,94616220,2095148,2119591,A,B,66200,200,
600000.SH,600000,20240102,94616220,2095149,2119592,A,B,66200,200,
600000.SH,600000,20240102,94616240,2095177,2119620,A,B,66200,3000,
600000.SH,600000,20240102,94616240,2095178,2119621,A,B,66200,400,
600000.SH,600000,20240102,94616240,2095179,2119622,A,B,66200,500,
600000.SH,600000,20240102,94616240,2095181,2119624,A,B,66200,1100,
600000.SH,600000,20240102,94616240,2095182,2119625,A,B,66200,1100,
600000.SH,600000,20240102,94616240,2095183,2119626,A,B,66200,200,
600000.SH,600000,20240102,94616260,2095197,2119647,A,B,66200,1000,
600000.SH,600000,20240102,94616260,2095198,2119648,A,B,66200,500,
600000.SH,600000,20240102,94616740,2095819,2120229,A,B,66200,100,
600000.SH,600000,20240102,94616740,2095820,2120230,A,B,66200,100,
600000.SH,600000,20240102,94616740,2095821,2120231,A,B,66200,200,
600000.SH,600000,20240102,94616740,2095822,2120232,A,B,66200,100,
600000.SH,600000,20240102,94616740,2095823,2120233,A,B,66200,200,
600000.SH,600000,20240102,94616740,2095824,2120234,A,B,66200,100,
600000.SH,600000,20240102,94616740,2095825,2120235,A,B,66200,300,
600000.SH,600000,20240102,94616740,2095826,2120236,A,B,66200,200,
600000.SH,600000,20240102,94616740,2095827,2120237,A,B,66200,100,
600000.SH,600000,20240102,94616740,2095828,2120239,A,B,66200,200,
600000.SH,600000,20240102,94616750,2095838,2120247,A,B,66200,500,
600000.SH,600000,20240102,94616750,2095840,2120249,A,B,66200,200,
600000.SH,600000,20240102,94616940,2096081,2120467,A,B,66200,100,
600000.SH,600000,20240102,94617260,2096467,2120808,A,B,66200,100,
600000.SH,600000,20240102,94617260,2096468,2120809,A,B,66200,100,
600000.SH,600000,20240102,94617260,2096469,2120811,A,B,66200,100,
600000.SH,600000,20240102,94617260,2096472,2120816,A,B,66200,100,
600000.SH,600000,20240102,94617260,2096475,2120819,A,B,66200,100,
600000.SH,600000,20240102,94617280,2096505,2120849,A,B,66200,100,
600000.SH,600000,20240102,94619340,2099100,2123306,A,S,72800,4000,
600000.SH,600000,20240102,94620780,2101190,2125274,A,S,67900,2100,
600000.SH,600000,20240102,94621690,2102253,2126336,A,B,66200,100,
600000.SH,600000,20240102,94621840,2102410,2126484,A,B,66200,1200,
600000.SH,600000,20240102,94626820,2108501,2132630,A,S,66600,4400,
600000.SH,600000,20240102,94627270,2109089,2133195,A,S,66300,4400,
600000.SH,600000,20240102,94627300,2109131,2133227,A,S,67600,400,
600000.SH,600000,20240102,94628430,2110539,2134723,A,B,66100,2000,
600000.SH,600000,20240102,94630130,2112627,2136880,A,B,66200,5600,
600000.SH,600000,20240102,94630210,2112762,2136984,A,B,59700,100,
600000.SH,600000,20240102,94630860,2113636,2137815,A,B,66200,200,
600000.SH,600000,20240102,94631590,2114795,2098707,D,B,60900,100,
600000.SH,600000,20240102,94633030,2116622,2141033,A,S,66300,100,
600000.SH,600000,20240102,94633030,2116624,2141035,A,S,66300,600,
600000.SH,600000,20240102,94633550,2117267,2141752,A,S,67500,5600,
600000.SH,600000,20240102,94633720,2117470,2141967,A,S,66300,400,
600000.SH,600000,20240102,94633770,2117528,2142042,A,B,66200,100,
600000.SH,600000,20240102,94633770,2117529,2142043,A,B,66200,100,
600000.SH,600000,20240102,94633770,2117530,2142044,A,B,66200,100,
600000.SH,600000,20240102,94633770,2117538,2142052,A,B,66200,100,
600000.SH,600000,20240102,94633770,2117539,2142053,A,B,66200,100,
600000.SH,600000,20240102,94633770,2117540,2142054,A,B,66200,100,
600000.SH,600000,20240102,94633790,2117544,2142061,A,B,66200,100,
600000.SH,600000,20240102,94633790,2117552,2142065,A,B,66200,100,
600000.SH,600000,20240102,94633810,2117567,2142085,A,B,66200,100,
600000.SH,600000,20240102,94633810,2117574,2142092,A,B,66200,100,
600000.SH,600000,20240102,94633820,2117602,2142124,A,S,66800,1000,
600000.SH,600000,20240102,94633870,2117652,2142175,A,B,66200,400,
600000.SH,600000,20240102,94633950,2117783,2142299,A,B,66200,100,
600000.SH,600000,20240102,94635050,2119090,2143613,A,B,66100,2000,
600000.SH,600000,20240102,94635510,2119693,2144246,A,S,66300,100,
600000.SH,600000,20240102,94635640,2119803,2144369,A,S,66300,400,
600000.SH,600000,20240102,94638480,2123346,2148162,A,B,66200,400,
600000.SH,600000,20240102,94638510,2123385,2148212,A,B,66200,500,
600000.SH,600000,20240102,94638530,2123399,2148229,A,B,66200,500,
600000.SH,600000,20240102,94638930,2123859,2110001,D,B,59700,100,
600000.SH,600000,20240102,94639150,2124169,2148970,A,S,66400,100,
600000.SH,600000,20240102,94639700,2125043,2149833,A,B,66200,2000,
600000.SH,600000,20240102,94639780,2125135,2149909,A,S,72300,2000,
600000.SH,600000,20240102,94640190,2125716,2150498,A,B,66100,1000,
600000.SH,600000,20240102,94640360,2126028,407908,D,S,66400,300,
600000.SH,600000,20240102,94640620,2126364,2151117,A,B,66200,1000,
600000.SH,600000,20240102,94641300,2127166,462074,D,S,66400,300,
600000.SH,600000,20240102,94641470,2127423,2152038,A,B,66200,3900,
600000.SH,600000,20240102,94641960,2128020,545133,D,S,66400,300,
600000.SH,600000,20240102,94642000,2128049,1965195,D,S,66300,400,
600000.SH,600000,20240102,94643250,2129638,6630,D,S,67200,2000,
600000.SH,600000,20240102,94643550,2130078,2154685,A,B,66200,2000,
600000.SH,600000,20240102,94643600,2130129,2126484,D,B,66200,1200,
600000.SH,600000,20240102,94644130,2130699,2155312,A,B,66200,24000,
600000.SH,600000,20240102,94644180,2130781,545403,D,S,66400,400,
600000.SH,600000,20240102,94644180,2130782,1965196,D,S,66300,500,
600000.SH,600000,20240102,94645020,2131987,2156622,A,B,59600,100,
600000.SH,600000,20240102,94645030,2131990,2156626,A,B,59600,100,
600000.SH,600000,20240102,94645050,2132025,2156660,A,B,59600,100,
600000.SH,600000,20240102,94645050,2132033,2156626,D,B,59600,100,
600000.SH,600000,20240102,94645050,2132037,2156622,D,B,59600,100,
600000.SH,600000,20240102,94645820,2133071,2157597,A,B,66200,1800,
600000.SH,600000,20240102,94646290,2133706,2158156,A,S,66300,100,
600000.SH,600000,20240102,94648170,2135991,2160159,A,S,66500,100,
600000.SH,600000,20240102,94648790,2136671,2160831,A,S,66300,1700,
600000.SH,600000,20240102,94651020,2139209,2163300,A,S,68600,300,
600000.SH,600000,20240102,94653070,2141727,2165752,A,S,66800,7500,
600000.SH,600000,20240102,94654090,2143126,2166994,A,S,66400,2000,
600000.SH,600000,20240102,94654440,2143639,2167612,A,S,66500,6500,
600000.SH,600000,20240102,94655070,2144442,2156660,D,B,59600,100,
600000.SH,600000,20240102,94655550,2145036,2133195,D,S,66300,4400,
600000.SH,600000,20240102,94655550,2145059,2144246,D,S,66300,100,
600000.SH,600000,20240102,94655600,2145094,2144369,D,S,66300,400,
600000.SH,600000,20240102,94656400,2146264,1445888,D,B,66100,15500,
600000.SH,600000,20240102,94657150,2147258,2171213,A,B,60000,400000,
600000.SH,600000,20240102,94657850,2148130,2171965,A,S,66300,400,
600000.SH,600000,20240102,94658860,2149159,2173176,A,S,66300,2300,
600000.SH,600000,20240102,94700140,2150622,2136880,D,B,66200,5600,
600000.SH,600000,20240102,94700240,2150819,2174891,A,B,66200,200,
600000.SH,600000,20240102,94700350,2150936,2175009,A,S,66900,3000,
600000.SH,600000,20240102,94700470,2151096,2175152,A,S,66600,100,
600000.SH,600000,20240102,94700650,2151269,2175324,A,B,66200,600,
600000.SH,600000,20240102,94700670,2151272,2175328,A,S,66300,1200,
600000.SH,600000,20240102,94701590,2152395,2176334,A,B,60900,100,
600000.SH,600000,20240102,94701670,2152523,2176456,A,B,66200,2200,
600000.SH,600000,20240102,94701780,2152641,2176584,A,B,65300,4000,
600000.SH,600000,20240102,94701840,2152685,2176630,A,B,66200,1000,
600000.SH,600000,20240102,94701950,2152792,2176744,A,B,66200,100,
600000.SH,600000,20240102,94702360,2153467,2099872,D,B,66200,800,
600000.SH,600000,20240102,94702380,2153490,2100461,D,B,66200,400,
600000.SH,600000,20240102,94702450,2153605,2177418,A,B,66200,300,
600000.SH,600000,20240102,94703650,2155271,2102746,D,B,66200,600,
600000.SH,600000,20240102,94703700,2155362,2179165,A,S,66300,1000,
600000.SH,600000,20240102,94703940,2155678,2179556,A,B,66200,100,
600000.SH,600000,20240102,94704080,2155834,2179836,A,S,66300,1800,
600000.SH,600000,20240102,94704580,2156419,2180469,A,S,72800,1000,
600000.SH,600000,20240102,94707570,2160401,2184512,A,B,66200,500,
600000.SH,600000,20240102,94707730,2160590,2184712,A,B,66200,33500,
600000.SH,600000,20240102,94707900,2160826,2184967,A,S,66400,6100,
600000.SH,600000,20240102,94708930,2162217,2186362,A,B,59700,100,
600000.SH,600000,20240102,94709200,2162661,2186906,A,B,66200,300,
600000.SH,600000,20240102,94709790,2163697,2187929,A,B,66200,700,
600000.SH,600000,20240102,94709820,2163741,2187966,A,B,66200,1500,
600000.SH,600000,20240102,94710070,2164118,2188351,A,B,66200,400,
600000.SH,600000,20240102,94710320,2164546,229434,D,B,65800,1000,
600000.SH,600000,20240102,94711430,2166363,2152038,D,B,66200,3900,
600000.SH,600000,20240102,94712040,2167431,2160831,D,S,66300,1700,
600000.SH,600000,20240102,94712660,2168448,2136984,D,B,59700,100,
600000.SH,600000,20240102,94712920,2168806,2193099,A,B,66200,2000,
600000.SH,600000,20240102,94713900,2170495,2194565,A,S,66700,100,
600000.SH,600000,20240102,94714240,2170989,2195059,A,S,66300,2600,
600000.SH,600000,20240102,94715190,2172297,2196316,A,S,72800,100,
600000.SH,600000,20240102,94716170,2173780,2197912,A,S,66300,100,
600000.SH,600000,20240102,94716220,2173922,2198025,A,B,66200,300,
600000.SH,600000,20240102,94716240,2173962,2198082,A,S,66300,1700,
600000.SH,600000,20240102,94716310,2174060,2198233,A,B,66200,300,
600000.SH,600000,20240102,94716880,2175098,2199265,A,B,66200,7900,
600000.SH,600000,20240102,94716930,2175182,1243497,D,B,66100,100,
600000.SH,600000,20240102,94717100,2175440,2199613,A,S,66300,100,
600000.SH,600000,20240102,94717670,2176428,2198025,D,B,66200,300,
600000.SH,600000,20240102,94717670,2176431,2179556,D,B,66200,100,
600000.SH,600000,20240102,94717800,2176623,2200662,A,B,66200,500,
600000.SH,600000,20240102,94717820,2176651,2200685,A,B,66200,500,
600000.SH,600000,20240102,94718800,2177976,2202090,A,B,66200,100,
600000.SH,600000,20240102,94718800,2177978,2202092,A,B,66200,600,
600000.SH,600000,20240102,94718800,2177984,2202097,A,B,66200,700,
600000.SH,600000,20240102,94718930,2178148,2202273,A,B,66200,500,
600000.SH,600000,20240102,94718950,2178170,2202291,A,B,66200,400,
600000.SH,600000,20240102,94718980,2178222,2186906,D,B,66200,300,
600000.SH,600000,20240102,94719560,2179206,2203160,A,S,66300,1200,
600000.SH,600000,20240102,94719600,2179259,2203214,A,S,66700,10900,
600000.SH,600000,20240102,94720250,2180114,2204093,A,B,66200,1000,
600000.SH,600000,20240102,94720290,2180204,2204186,A,B,66200,500,
600000.SH,600000,20240102,94721800,2182183,1458381,D,B,66100,100,
600000.SH,600000,20240102,94723770,2184825,2209172,A,B,66100,50000,
600000.SH,600000,20240102,94723930,2185009,2209343,A,B,66200,100,
600000.SH,600000,20240102,94725850,2187447,2211586,A,B,66200,100,
600000.SH,600000,20240102,94726280,2188074,2212208,A,B,66200,400,
600000.SH,600000,20240102,94727030,2189031,1688319,D,S,66400,30300,
600000.SH,600000,20240102,94727150,2189232,2213182,A,B,66200,50000,
600000.SH,600000,20240102,94727840,2190062,2214016,A,B,66200,2900,
600000.SH,600000,20240102,94728140,2190519,2214558,A,B,66200,400,
600000.SH,600000,20240102,94728450,2190868,1422429,D,B,66100,900,
600000.SH,600000,20240102,94729040,2191597,2215730,A,S,66300,1300,
600000.SH,600000,20240102,94729050,2191610,2215747,A,S,66800,100,
600000.SH,600000,20240102,94730760,2194111,2218135,A,S,66500,2000,
600000.SH,600000,20240102,94731050,2194481,2218489,A,S,66400,10000,
600000.SH,600000,20240102,94731590,2195099,2176334,D,B,60900,100,
600000.SH,600000,20240102,94732240,2195818,2219799,A,B,66200,100,
600000.SH,600000,20240102,94737720,2202332,2226079,A,S,72300,3000,
600000.SH,600000,20240102,94738010,2202649,2226390,A,B,66200,50000,
600000.SH,600000,20240102,94738620,2203271,2227008,A,B,66200,3400,
600000.SH,600000,20240102,94738930,2203695,2186362,D,B,59700,100,
600000.SH,600000,20240102,94739230,2204092,1894508,D,B,66100,400,
600000.SH,600000,20240102,94739550,2204468,2228142,A,B,60000,300,
600000.SH,600000,20240102,94739880,2204799,2228471,A,B,66200,3200,
600000.SH,600000,20240102,94742930,2208359,2231824,A,B,65800,3000,
600000.SH,600000,20240102,94743760,2209317,2232736,A,S,66300,4900,
600000.SH,600000,20240102,94745040,2210832,2234170,A,B,59600,100,
600000.SH,600000,20240102,94745060,2210855,2234195,A,B,59600,100,
600000.SH,600000,20240102,94745060,2210858,2234170,D,B,59600,100,
600000.SH,600000,20240102,94745060,2210875,2234195,D,B,59600,100,
600000.SH,600000,20240102,94745080,2210884,2234222,A,B,59600,100,
600000.SH,600000,20240102,94746730,2212872,2236134,A,B,65500,1500,
600000.SH,600000,20240102,94747260,2213387,2109107,D,S,66400,300,
600000.SH,600000,20240102,94747280,2213393,2109683,D,S,66400,7100,
600000.SH,600000,20240102,94747830,2214076,2237211,A,S,66300,1500,
600000.SH,600000,20240102,94748700,2214980,1787908,D,B,66100,6000,
600000.SH,600000,20240102,94749230,2215554,2238614,A,S,66400,4000,
600000.SH,600000,20240102,94749700,2216049,2239124,A,B,65800,1000,
600000.SH,600000,20240102,94749750,2216106,2239177,A,B,66200,500,
600000.SH,600000,20240102,94751190,2217769,2240801,A,S,66300,1800,
600000.SH,600000,20240102,94751450,2218113,2241146,A,B,66200,500,
600000.SH,600000,20240102,94751840,2218731,2241803,A,B,66200,100,
600000.SH,600000,20240102,94752590,2219638,2242676,A,B,65500,100,
600000.SH,600000,20240102,94752890,2219945,2196316,D,S,72800,100,
600000.SH,600000,20240102,94752920,2220014,2243035,A,S,66300,1200,
600000.SH,600000,20240102,94753310,2220466,2243455,A,B,66200,161900,
600000.SH,600000,20240102,94754100,2221285,2244263,A,B,66200,2700,
600000.SH,600000,20240102,94754820,2222095,2245062,A,B,66200,10100,
600000.SH,600000,20240102,94754840,2222112,2086067,D,B,66200,3000,
600000.SH,600000,20240102,94755090,2222368,2234222,D,B,59600,100,
600000.SH,600000,20240102,94755230,2222530,2245500,A,S,72000,1200,
600000.SH,600000,20240102,94755840,2223255,2246383,A,B,66000,1000,
600000.SH,600000,20240102,94755970,2223511,2209343,D,B,66200,100,
600000.SH,600000,20240102,94756440,2224044,2247140,A,B,66300,12400,
600000.SH,600000,20240102,94756490,2224096,2247214,A,B,66300,400,
600000.SH,600000,20240102,94756490,2224097,2247215,A,B,66300,500,
600000.SH,600000,20240102,94756490,2224098,2247216,A,B,66300,700,
600000.SH,600000,20240102,94756490,2224099,2247217,A,B,66300,900,
600000.SH,600000,20240102,94756490,2224100,2247218,A,B,66300,600,
600000.SH,600000,20240102,94756490,2224101,2247219,A,B,66300,100,
600000.SH,600000,20240102,94756490,2224102,2247220,A,B,66300,2800,
600000.SH,600000,20240102,94756490,2224103,2247221,A,B,66300,500,
600000.SH,600000,20240102,94756490,2224104,2247223,A,B,66300,1300,
600000.SH,600000,20240102,94756490,2224106,2247225,A,B,66300,2200,
600000.SH,600000,20240102,94756510,2224119,2247240,A,B,66300,300,
600000.SH,600000,20240102,94756630,2224233,2247379,A,B,66300,800,
600000.SH,600000,20240102,94756630,2224237,2247385,A,B,66300,1400,
600000.SH,600000,20240102,94756630,2224251,634715,D,S,66400,7900,
600000.SH,600000,20240102,94756650,2224266,2247408,A,B,66300,1600,
600000.SH,600000,20240102,94756650,2224267,2247409,A,B,66300,24600,
600000.SH,600000,20240102,94756650,2224269,2247412,A,B,66300,4300,
600000.SH,600000,20240102,94756650,2224273,2247417,A,B,66300,100,
600000.SH,600000,20240102,94756650,2224275,2247424,A,B,66300,100,
600000.SH,600000,20240102,94756650,2224285,2247412,D,B,66300,4300,
600000.SH,600000,20240102,94756670,2224287,2247430,A,B,66300,24200,
600000.SH,600000,20240102,94756670,2224296,2247442,A,B,66300,17600,
600000.SH,600000,20240102,94756670,2224297,2247443,A,B,66300,4000,
600000.SH,600000,20240102,94756670,2224300,2247448,A,B,66300,21600,
600000.SH,600000,20240102,94756670,2224306,2247455,A,B,66300,64000,
600000.SH,600000,20240102,94756670,2224309,2247456,A,B,66300,8900,
600000.SH,600000,20240102,94756670,2224312,2247458,A,B,66300,600,
600000.SH,600000,20240102,94756670,2224313,2247460,A,B,66300,700,
600000.SH,600000,20240102,94756670,2224314,2247461,A,B,66300,600,
600000.SH,600000,20240102,94756670,2224315,2099369,D,B,66200,4700,
600000.SH,600000,20240102,94756670,2224316,2176456,D,B,66200,2200,
600000.SH,600000,20240102,94756670,2224317,2247462,A,B,66300,600,
600000.SH,600000,20240102,94756670,2224318,2247463,A,B,66300,800,
600000.SH,600000,20240102,94756670,2224319,2247464,A,B,66300,800,
600000.SH,600000,20240102,94756670,2224320,2247465,A,B,66300,700,
600000.SH,600000,20240102,94756670,2224322,2247467,A,B,66300,900,
600000.SH,600000,20240102,94756670,2224323,2247468,A,B,66300,700,
600000.SH,600000,20240102,94756670,2224324,2247469,A,B,66300,800,
600000.SH,600000,20240102,94756710,2224345,2184512,D,B,66200,500,
600000.SH,600000,20240102,94756730,2224360,2247430,D,B,66300,24200,
600000.SH,600000,20240102,94756730,2224363,2247525,A,B,66300,600,
600000.SH,600000,20240102,94756730,2224366,2247528,A,B,66300,1300,
600000.SH,600000,20240102,94756730,2224367,2247529,A,B,66300,600,
600000.SH,600000,20240102,94756730,2224368,2247530,A,B,66300,700,
600000.SH,600000,20240102,94756730,2224375,2247140,D,B,66300,12400,
600000.SH,600000,20240102,94756730,2224379,2098941,D,B,66200,2500,
600000.SH,600000,20240102,94756730,2224380,2099509,D,B,66200,1500,
600000.SH,600000,20240102,94756730,2224381,2099499,D,B,66200,100,
600000.SH,600000,20240102,94756730,2224382,2099517,D,B,66200,1700,
600000.SH,600000,20240102,94756730,2224383,2097477,D,B,66200,1100,
600000.SH,600000,20240102,94756730,2224385,2175324,D,B,66200,600,
600000.SH,600000,20240102,94756730,2224390,2247549,A,B,66300,10600,
600000.SH,600000,20240102,94756740,2224391,2247550,A,B,66300,22200,
600000.SH,600000,20240102,94756740,2224401,2247443,D,B,66300,4000,
600000.SH,600000,20240102,94756760,2224409,2247568,A,S,72300,200,
600000.SH,600000,20240102,94756780,2224424,2177418,D,B,66200,300,
600000.SH,600000,20240102,94756780,2224425,2099432,D,B,66200,300,
600000.SH,600000,20240102,94756780,2224437,2247599,A,B,66300,2200,
600000.SH,600000,20240102,94756800,2224460,2184967,D,S,66400,6100,
600000.SH,600000,20240102,94756820,2224467,2148970,D,S,66400,100,
600000.SH,600000,20240102,94756820,2224472,2247644,A,B,66300,4000,
600000.SH,600000,20240102,94756820,2224473,2247645,A,B,66300,700,
600000.SH,600000,20240102,94756820,2224474,2247647,A,B,66300,1700,
600000.SH,600000,20240102,94756860,2224505,2247674,A,B,66300,300,
600000.SH,600000,20240102,94756860,2224507,2247675,A,B,66300,300,
600000.SH,600000,20240102,94756910,2224571,2247442,D,B,66300,17600,
600000.SH,600000,20240102,94757000,2224675,2247870,A,B,66300,2300,
600000.SH,600000,20240102,94757000,2224684,2247873,A,B,66300,200,
600000.SH,600000,20240102,94757000,2224691,2247878,A,B,66300,400,
600000.SH,600000,20240102,94757040,2224734,2247910,A,B,66300,500,
600000.SH,600000,20240102,94757140,2224865,2247417,D,B,66300,100,
600000.SH,600000,20240102,94757160,2224910,2247424,D,B,66300,100,
600000.SH,600000,20240102,94757190,2224953,2248121,A,B,66300,100,
600000.SH,600000,20240102,94757630,2225481,2248582,A,B,65900,2000,
600000.SH,600000,20240102,94757840,2225718,2082998,D,B,66200,800,
600000.SH,600000,20240102,94757870,2225728,1960150,D,B,66100,700,
600000.SH,600000,20240102,94757870,2225755,2248852,A,S,66500,1200,
600000.SH,600000,20240102,94757870,2225756,2248853,A,S,66400,1700,
600000.SH,600000,20240102,94757870,2225758,2187966,D,B,66200,1500,
600000.SH,600000,20240102,94757870,2225759,2057259,D,B,66200,9900,
600000.SH,600000,20240102,94757870,2225764,2245062,D,B,66200,10100,
600000.SH,600000,20240102,94757870,2225765,2228471,D,B,66200,3200,
600000.SH,600000,20240102,94757870,2225766,2082513,D,B,66200,3400,
600000.SH,600000,20240102,94757880,2225767,2067074,D,B,66200,1700,
600000.SH,600000,20240102,94757880,2225769,2214016,D,B,66200,2900,
600000.SH,600000,20240102,94757880,2225771,2157597,D,B,66200,1800,
600000.SH,600000,20240102,94757880,2225772,2061819,D,B,66200,1800,
600000.SH,600000,20240102,94757910,2225797,1268974,D,B,66100,100,
600000.SH,600000,20240102,94757960,2225838,1911348,D,B,66100,100,
600000.SH,600000,20240102,94757960,2225839,2211586,D,B,66200,100,
600000.SH,600000,20240102,94757960,2225840,2248933,A,B,66300,100,
600000.SH,600000,20240102,94757960,2225853,2248943,A,B,66300,200,
600000.SH,600000,20240102,94758460,2226391,2249411,A,B,66300,9500,
600000.SH,600000,20240102,94758640,2226597,2249607,A,B,66300,7900,
600000.SH,600000,20240102,94758860,2226817,2249837,A,B,66300,800,
600000.SH,600000,20240102,94759200,2227188,2148162,D,B,66200,400,
600000.SH,600000,20240102,94759230,2227234,2092107,D,B,66200,500,
600000.SH,600000,20240102,94759230,2227240,2212208,D,B,66200,400,
600000.SH,600000,20240102,94759230,2227241,2092137,D,B,66200,700,
600000.SH,600000,20240102,94759260,2227273,2148212,D,B,66200,500,
600000.SH,600000,20240102,94759260,2227285,2148229,D,B,66200,500,
600000.SH,600000,20240102,94759620,2227655,2250747,A,S,66400,1400,
600000.SH,600000,20240102,94759890,2227915,2251034,A,B,66300,500,
600000.SH,600000,20240102,94759890,2227916,2251035,A,B,66300,400,
600000.SH,600000,20240102,94759910,2227948,2251078,A,B,66300,400,
600000.SH,600000,20240102,94759910,2227949,2251079,A,B,66300,700,
600000.SH,600000,20240102,94759910,2227952,2251083,A,B,66300,500,
600000.SH,600000,20240102,94759910,2227953,2251085,A,B,66300,500,
600000.SH,600000,20240102,94800850,2229176,2187929,D,B,66200,700,
600000.SH,600000,20240102,94800850,2229178,2202090,D,B,66200,100,
600000.SH,600000,20240102,94801000,2229313,2252509,A,B,66300,700,
600000.SH,600000,20240102,94801170,2229554,2198233,D,B,66200,300,
600000.SH,600000,20240102,94801580,2230163,2253333,A,B,60900,100,
600000.SH,600000,20240102,94801700,2230356,2219799,D,B,66200,100,
600000.SH,600000,20240102,94801770,2230471,2253623,A,B,66300,100,
600000.SH,600000,20240102,94801960,2230684,2202097,D,B,66200,700,
600000.SH,600000,20240102,94802250,2231110,2247550,D,B,66300,22200,
600000.SH,600000,20240102,94802250,2231111,2247549,D,B,66300,10600,
600000.SH,600000,20240102,94802400,2231477,2254582,A,B,66200,1700,
600000.SH,600000,20240102,94802500,2231636,2254756,A,B,66300,400,
600000.SH,600000,20240102,94802680,2231941,2255069,A,B,66000,50000,
600000.SH,600000,20240102,94803150,2232615,2255749,A,B,66300,300,
600000.SH,600000,20240102,94803680,2233409,2256562,A,B,66300,900,
600000.SH,600000,20240102,94803940,2233908,2256978,A,B,66300,7500,
600000.SH,600000,20240102,94804230,2234313,2257362,A,B,66300,10000,
600000.SH,600000,20240102,94804450,2234607,2257663,A,B,66300,8100,
600000.SH,600000,20240102,94805210,2235660,2258799,A,S,66400,1300,
600000.SH,600000,20240102,94805870,2236386,2250747,D,S,66400,1400,
600000.SH,600000,20240102,94805870,2236388,2258799,D,S,66400,1300,
600000.SH,600000,20240102,94805960,2236521,2259679,A,S,66400,2700,
600000.SH,600000,20240102,94806790,2237934,2241803,D,B,66200,100,
